taxon	sequenceID	pubmed_id	source	name	isolate	country	subtype	genotype	collection_year
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/FR693832	FR693832	21858464	ncbi-nuccore-srlv	SRLV	7995.UM.10	Italy	-	A	2010
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/FR694692	FR694692	21858464	ncbi-nuccore-srlv	SRLV	2797.4/UM/10	Italy	-	A	2010
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/FR694693	FR694693	21858464	ncbi-nuccore-srlv	SRLV	2797.11/UM/10	Italy	-	A	2010
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/FR694694	FR694694	21858464	ncbi-nuccore-srlv	SRLV	2797.1/UM/10	Italy	-	A	2010
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/FR694908	FR694908	21858464	ncbi-nuccore-srlv	SRLV	1017/UM/10	Italy	-	A	2010
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/FR694914	FR694914	21858464	ncbi-nuccore-srlv	SRLV	10298/MA/09	Italy	-	A	2009
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/FR828809	FR828809	21858464	ncbi-nuccore-srlv	SRLV	LaSaz06/UM/10	Italy	9	A	2010
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/GQ255385	GQ255385	20016044	ncbi-nuccore-srlv	SRLV	18.4	United States	-	A	2004
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/GQ255386	GQ255386	20016044	ncbi-nuccore-srlv	SRLV	27.1_(June)	United States	-	A	2004
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/GQ255391	GQ255391	20016044	ncbi-nuccore-srlv	SRLV	68.2	United States	-	A	2004
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/GQ255401	GQ255401	20016044	ncbi-nuccore-srlv	SRLV	76.4	United States	-	A	2004
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/GQ255403	GQ255403	20016044	ncbi-nuccore-srlv	SRLV	83.1	United States	-	A	2004
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/GQ255411	GQ255411	20016044	ncbi-nuccore-srlv	SRLV	89.1_(20AUG)	United States	-	A	2004
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/GQ255417	GQ255417	20016044	ncbi-nuccore-srlv	SRLV	99.1	United States	-	A	2004
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/GQ255423	GQ255423	20016044	ncbi-nuccore-srlv	SRLV	101.1	United States	-	A	2004
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/GQ255428	GQ255428	20016044	ncbi-nuccore-srlv	SRLV	10.1	United States	-	A	2004
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/GQ255433	GQ255433	20016044	ncbi-nuccore-srlv	SRLV	WLC-1.1	United States	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/HQ158132	HQ158132	21639904	ncbi-nuccore-srlv	SRLV	O16A-27	Canada	-	A	2004
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/HQ158133	HQ158133	21639904	ncbi-nuccore-srlv	SRLV	O23F-17	Canada	-	A	2004
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/HQ158134	HQ158134	21639904	ncbi-nuccore-srlv	SRLV	O23F-18	Canada	-	A	2004
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/HQ158135	HQ158135	21639904	ncbi-nuccore-srlv	SRLV	O23117	Canada	-	A	2004
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/HQ158136	HQ158136	21639904	ncbi-nuccore-srlv	SRLV	O5A-34	Canada	-	A	2004
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/HQ848062	HQ848062	21940116	ncbi-refseqs-srlv	SRLV	697	Spain	1	A	2005
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184351	JN184351	23375019	ncbi-nuccore-srlv	SRLV	72	Spain	-	A	2005
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184352	JN184352	23375019	ncbi-nuccore-srlv	SRLV	160	Spain	-	A	2005
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184353	JN184353	23375019	ncbi-nuccore-srlv	SRLV	166	Spain	-	A	2005
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184354	JN184354	23375019	ncbi-nuccore-srlv	SRLV	292	Spain	-	A	2005
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184355	JN184355	23375019	ncbi-nuccore-srlv	SRLV	333	Spain	-	A	2005
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184356	JN184356	23375019	ncbi-nuccore-srlv	SRLV	336	Spain	-	A	2005
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184357	JN184357	23375019	ncbi-nuccore-srlv	SRLV	358	Spain	-	A	2005
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184358	JN184358	23375019	ncbi-nuccore-srlv	SRLV	368	Spain	-	A	2005
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184359	JN184359	23375019	ncbi-nuccore-srlv	SRLV	698	Spain	-	A	2005
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184362	JN184362	23375019	ncbi-nuccore-srlv	SRLV	78	Spain	-	A	2005
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184363	JN184363	23375019	ncbi-nuccore-srlv	SRLV	2843ES	Spain	-	A	2002
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184364	JN184364	23375019	ncbi-nuccore-srlv	SRLV	5776	Spain	-	A	2002
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184365	JN184365	23375019	ncbi-nuccore-srlv	SRLV	13504	Spain	-	A	2002
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184366	JN184366	23375019	ncbi-nuccore-srlv	SRLV	971092	Spain	-	A	2002
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184367	JN184367	23375019	ncbi-nuccore-srlv	SRLV	5485DP	Spain	-	A	2002
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184368	JN184368	23375019	ncbi-nuccore-srlv	SRLV	3714	Spain	-	A	2002
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184369	JN184369	23375019	ncbi-nuccore-srlv	SRLV	N-376a	Spain	-	A	2004
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184370	JN184370	23375019	ncbi-nuccore-srlv	SRLV	N-378	Spain	-	A	2004
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184371	JN184371	23375019	ncbi-nuccore-srlv	SRLV	8152	Spain	-	A	2002
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184372	JN184372	23375019	ncbi-nuccore-srlv	SRLV	BL5761	Spain	-	A	2002
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JQ898278	JQ898278	23124887	ncbi-nuccore-srlv	SRLV	K23	Turkey	-	A	2007
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JQ898279	JQ898279	23124887	ncbi-nuccore-srlv	SRLV	K24	Turkey	-	A	2007
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JQ898280	JQ898280	23124887	ncbi-nuccore-srlv	SRLV	H7	Turkey	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JQ898281	JQ898281	23124887	ncbi-nuccore-srlv	SRLV	K4680	Turkey	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JQ898282	JQ898282	23124887	ncbi-nuccore-srlv	SRLV	B7	Turkey	-	A	2007
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JQ898283	JQ898283	23124887	ncbi-nuccore-srlv	SRLV	T16	Turkey	-	A	2007
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JQ898284	JQ898284	23124887	ncbi-nuccore-srlv	SRLV	Eco17	Turkey	-	A	2007
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JQ898285	JQ898285	23124887	ncbi-nuccore-srlv	SRLV	H28	Turkey	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JX469607	JX469607	23022680	ncbi-nuccore-srlv	SRLV	2-15g	Slovenia	14	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JX469608	JX469608	23022680	ncbi-nuccore-srlv	SRLV	2-97g	Slovenia	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JX469609	JX469609	23022680	ncbi-nuccore-srlv	SRLV	35-4s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JX469610	JX469610	23022680	ncbi-nuccore-srlv	SRLV	35-94s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JX982682	JX982682	23375019	ncbi-nuccore-srlv	SRLV	36000	Spain	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JX982683	JX982683	23375019	ncbi-nuccore-srlv	SRLV	25106	Spain	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JX982684	JX982684	23375019	ncbi-nuccore-srlv	SRLV	36012	Spain	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JX982685	JX982685	23375019	ncbi-nuccore-srlv	SRLV	36011 VMV	Spain	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JX982686	JX982686	23375019	ncbi-nuccore-srlv	SRLV	40486	Spain	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JX982687	JX982687	23375019	ncbi-nuccore-srlv	SRLV	36007	Spain	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JX982688	JX982688	23375019	ncbi-nuccore-srlv	SRLV	40478	Spain	-	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155690	KC155690	23583225	ncbi-nuccore-srlv	SRLV	7-29Ont	Canada	-	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155691	KC155691	23583225	ncbi-nuccore-srlv	SRLV	7-30Ont	Canada	-	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155692	KC155692	23583225	ncbi-nuccore-srlv	SRLV	7-34Ont	Canada	-	A	2011
