taxon	sequenceID	pubmed_id	source	name	isolate	country	subtype	genotype	collection_year
alignment/AL_SRLV_A/member/ncbi-curated-srlv/AY577035	AY577035	15220425	ncbi-curated-srlv	Small ruminant lentivirus	SNCR7566	Switzerland	-	A	2003
alignment/AL_SRLV_A/member/ncbi-curated-srlv/AY577036	AY577036	15220425	ncbi-curated-srlv	Small ruminant lentivirus	SNCR7569	Switzerland	-	A	2003
alignment/AL_SRLV_A/member/ncbi-curated-srlv/AY577037	AY577037	15220425	ncbi-curated-srlv	Small ruminant lentivirus	SNCR7570	Switzerland	-	A	2003
alignment/AL_SRLV_A/member/ncbi-curated-srlv/AY577038	AY577038	15220425	ncbi-curated-srlv	Small ruminant lentivirus	SNCR7571	Switzerland	-	A	2003
alignment/AL_SRLV_A/member/ncbi-curated-srlv/AY577039	AY577039	15220425	ncbi-curated-srlv	Small ruminant lentivirus	SNCR7572	Switzerland	-	A	2003
alignment/AL_SRLV_A/member/ncbi-refseqs-subgenomic-srlv/DQ632733	DQ632733	16870297	ncbi-refseqs-subgenomic-srlv	Visna-maedi virus	Ov1	Spain	-	A	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/DQ632734	DQ632734	16870297	ncbi-curated-srlv	Caprine arthritis encephalitis virus	C1	Spain	-	A	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/DQ632735	DQ632735	16870297	ncbi-curated-srlv	Caprine arthritis encephalitis virus	C3	Spain	-	A	2005
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/HQ848062	HQ848062	21940116	ncbi-refseqs-srlv	Visna-maedi virus	697	Spain	-	A	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ610988	JQ610988	23022680	ncbi-curated-srlv	Small ruminant lentivirus	37-88g	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ610989	JQ610989	23022680	ncbi-curated-srlv	Small ruminant lentivirus	2-97g	Slovenia	-	A	2008
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ610990	JQ610990	23022680	ncbi-curated-srlv	Small ruminant lentivirus	35-12s	Slovenia	-	A	2008
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ610991	JQ610991	23022680	ncbi-curated-srlv	Small ruminant lentivirus	35-44s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ610992	JQ610992	23022680	ncbi-curated-srlv	Small ruminant lentivirus	35-49s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ610993	JQ610993	23022680	ncbi-curated-srlv	Small ruminant lentivirus	35-57s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ610994	JQ610994	23022680	ncbi-curated-srlv	Small ruminant lentivirus	35-59s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ610995	JQ610995	23022680	ncbi-curated-srlv	Small ruminant lentivirus	35-60s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ610996	JQ610996	23022680	ncbi-curated-srlv	Small ruminant lentivirus	35-63s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ610997	JQ610997	23022680	ncbi-curated-srlv	Small ruminant lentivirus	35-65s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ610998	JQ610998	23022680	ncbi-curated-srlv	Small ruminant lentivirus	35-73s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ610999	JQ610999	23022680	ncbi-curated-srlv	Small ruminant lentivirus	35-94s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ611000	JQ611000	23022680	ncbi-curated-srlv	Small ruminant lentivirus	35-97s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ611001	JQ611001	23022680	ncbi-curated-srlv	Small ruminant lentivirus	35-46s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ611002	JQ611002	23022680	ncbi-curated-srlv	Small ruminant lentivirus	35-1s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ611003	JQ611003	23022680	ncbi-curated-srlv	Small ruminant lentivirus	35-4s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ611004	JQ611004	23022680	ncbi-curated-srlv	Small ruminant lentivirus	35-7s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ611005	JQ611005	23022680	ncbi-curated-srlv	Small ruminant lentivirus	36-1s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ611006	JQ611006	23022680	ncbi-curated-srlv	Small ruminant lentivirus	36-2s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ611007	JQ611007	23022680	ncbi-curated-srlv	Small ruminant lentivirus	36-5s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ611008	JQ611008	23022680	ncbi-curated-srlv	Small ruminant lentivirus	36-9s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ611009	JQ611009	23022680	ncbi-curated-srlv	Small ruminant lentivirus	36-10s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ611010	JQ611010	23022680	ncbi-curated-srlv	Small ruminant lentivirus	36-14s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ611011	JQ611011	23022680	ncbi-curated-srlv	Small ruminant lentivirus	36-22s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ611012	JQ611012	23022680	ncbi-curated-srlv	Small ruminant lentivirus	36-27s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ611013	JQ611013	23022680	ncbi-curated-srlv	Small ruminant lentivirus	36-30s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ611014	JQ611014	23022680	ncbi-curated-srlv	Small ruminant lentivirus	36-36s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ611015	JQ611015	23022680	ncbi-curated-srlv	Small ruminant lentivirus	36-39s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ611016	JQ611016	23022680	ncbi-curated-srlv	Small ruminant lentivirus	36-43s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ611017	JQ611017	23022680	ncbi-curated-srlv	Small ruminant lentivirus	36-48s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ611018	JQ611018	23022680	ncbi-curated-srlv	Small ruminant lentivirus	36-50s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ611019	JQ611019	23022680	ncbi-curated-srlv	Small ruminant lentivirus	36-51s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ611020	JQ611020	23022680	ncbi-curated-srlv	Small ruminant lentivirus	36-52s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ611021	JQ611021	23022680	ncbi-curated-srlv	Small ruminant lentivirus	36-56s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ611022	JQ611022	23022680	ncbi-curated-srlv	Small ruminant lentivirus	36-57s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ611023	JQ611023	23022680	ncbi-curated-srlv	Small ruminant lentivirus	36-61s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ611024	JQ611024	23022680	ncbi-curated-srlv	Small ruminant lentivirus	36-67s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ611025	JQ611025	23022680	ncbi-curated-srlv	Small ruminant lentivirus	36-68s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ611026	JQ611026	23022680	ncbi-curated-srlv	Small ruminant lentivirus	36-70s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ611027	JQ611027	23022680	ncbi-curated-srlv	Small ruminant lentivirus	31-4s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ611028	JQ611028	23022680	ncbi-curated-srlv	Small ruminant lentivirus	31-9s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-refseqs-subgenomic-srlv/JQ611029	JQ611029	23022680	ncbi-refseqs-subgenomic-srlv	Small ruminant lentivirus	31-12s	Slovenia	15	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ611030	JQ611030	23022680	ncbi-curated-srlv	Small ruminant lentivirus	31-18s	Slovenia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KJ641399	KJ641399	25462356	ncbi-curated-srlv	Small ruminant lentivirus	2-29	Canada	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KJ641400	KJ641400	25462356	ncbi-curated-srlv	Small ruminant lentivirus	2-20	Canada	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KJ641406	KJ641406	25462356	ncbi-curated-srlv	Small ruminant lentivirus	6-3	Canada	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KJ641407	KJ641407	25462356	ncbi-curated-srlv	Small ruminant lentivirus	7-33	Canada	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KJ641414	KJ641414	25462356	ncbi-curated-srlv	Small ruminant lentivirus	18-10	Canada	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KJ641415	KJ641415	25462356	ncbi-curated-srlv	Small ruminant lentivirus	7-31	Canada	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KJ641416	KJ641416	25462356	ncbi-curated-srlv	Small ruminant lentivirus	20-3	Canada	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KJ641417	KJ641417	25462356	ncbi-curated-srlv	Small ruminant lentivirus	20-14	Canada	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KJ641418	KJ641418	25462356	ncbi-curated-srlv	Small ruminant lentivirus	M-8	Canada	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KJ641419	KJ641419	25462356	ncbi-curated-srlv	Small ruminant lentivirus	21-M8	Canada	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KJ641422	KJ641422	25462356	ncbi-curated-srlv	Small ruminant lentivirus	21-M3	Canada	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP974987	KP974987	-	ncbi-curated-srlv	Small ruminant lentivirus	BE-01-Ov/SRLV/MKD	Macedonia	-	A	2014
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP974988	KP974988	-	ncbi-curated-srlv	Small ruminant lentivirus	BE-02-Ov/SRLV/MKD	Macedonia	-	A	2014
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP974995	KP974995	-	ncbi-curated-srlv	Small ruminant lentivirus	BT-01-Ov/SRLV/MKD	Macedonia	-	A	2013
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP974996	KP974996	-	ncbi-curated-srlv	Small ruminant lentivirus	BT-02-Ov/SRLV/MKD	Macedonia	-	A	2013
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP974997	KP974997	-	ncbi-curated-srlv	Small ruminant lentivirus	BT-03-Ov/SRLV/MKD	Macedonia	-	A	2013
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP974998	KP974998	-	ncbi-curated-srlv	Small ruminant lentivirus	BT-04-Ov/SRLV/MKD	Macedonia	-	A	2013
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP974999	KP974999	-	ncbi-curated-srlv	Small ruminant lentivirus	BT-05-Ov/SRLV/MKD	Macedonia	-	A	2013
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975000	KP975000	-	ncbi-curated-srlv	Small ruminant lentivirus	BT-08-Ov/SRLV/MKD	Macedonia	-	A	2014
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975001	KP975001	-	ncbi-curated-srlv	Small ruminant lentivirus	GE-01-Ov/SRLV/MKD	Macedonia	-	A	2014
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975002	KP975002	-	ncbi-curated-srlv	Small ruminant lentivirus	GO-05-Ov/SRLV/MKD	Macedonia	-	A	2013
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975003	KP975003	-	ncbi-curated-srlv	Small ruminant lentivirus	GO-06-Ov/SRLV/MKD	Macedonia	-	A	2013
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975004	KP975004	-	ncbi-curated-srlv	Small ruminant lentivirus	GO-07-Ov/SRLV/MKD	Macedonia	-	A	2013
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975005	KP975005	-	ncbi-curated-srlv	Small ruminant lentivirus	GO-09-Ov/SRLV/MKD	Macedonia	-	A	2013
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975006	KP975006	-	ncbi-curated-srlv	Small ruminant lentivirus	GO-12-Ov/SRLV/MKD	Macedonia	-	A	2013
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975007	KP975007	-	ncbi-curated-srlv	Small ruminant lentivirus	KA-01-Kz/SRLV/MKD	Macedonia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975008	KP975008	-	ncbi-curated-srlv	Small ruminant lentivirus	KA-02-Kz/SRLV/MKD	Macedonia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975009	KP975009	-	ncbi-curated-srlv	Small ruminant lentivirus	KA-03-Kz/SRLV/MKD	Macedonia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975010	KP975010	-	ncbi-curated-srlv	Small ruminant lentivirus	KA-04-Ov/SRLV/MKD	Macedonia	-	A	2014
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975011	KP975011	-	ncbi-curated-srlv	Small ruminant lentivirus	KA-06-Ov/SRLV/MKD	Macedonia	-	A	2014
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975012	KP975012	-	ncbi-curated-srlv	Small ruminant lentivirus	KA-07-Ov/SRLV/MKD	Macedonia	-	A	2014
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975013	KP975013	-	ncbi-curated-srlv	Small ruminant lentivirus	KA-08-Ov/SRLV/MKD	Macedonia	-	A	2014
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975014	KP975014	-	ncbi-curated-srlv	Small ruminant lentivirus	KI-03-Kz/SRLV/MKD	Macedonia	-	A	2013
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975015	KP975015	-	ncbi-curated-srlv	Small ruminant lentivirus	KI-06-Kz/SRLV/MKD	Macedonia	-	A	2013
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975016	KP975016	-	ncbi-curated-srlv	Small ruminant lentivirus	KI-10-Ov/SRLV/MKD	Macedonia	-	A	2013
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975017	KP975017	-	ncbi-curated-srlv	Small ruminant lentivirus	KI-11-Ov/SRLV/MKD	Macedonia	-	A	2013
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975018	KP975018	-	ncbi-curated-srlv	Small ruminant lentivirus	KI-13-Ov/SRLV/MKD	Macedonia	-	A	2013
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975019	KP975019	-	ncbi-curated-srlv	Small ruminant lentivirus	KI-14-Ov/SRLV/MKD	Macedonia	-	A	2013
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975020	KP975020	-	ncbi-curated-srlv	Small ruminant lentivirus	KI-16-Ov/SRLV/MKD	Macedonia	-	A	2013
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975021	KP975021	-	ncbi-curated-srlv	Small ruminant lentivirus	KI-17-Ov/SRLV/MKD	Macedonia	-	A	2013
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975022	KP975022	-	ncbi-curated-srlv	Small ruminant lentivirus	KI-20-Ov/SRLV/MKD	Macedonia	-	A	2013
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975023	KP975023	-	ncbi-curated-srlv	Small ruminant lentivirus	KI-21-Ov/SRLV/MKD	Slovenia	-	A	2014
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975024	KP975024	-	ncbi-curated-srlv	Small ruminant lentivirus	KI-22-Ov/SRLV/MKD	Macedonia	-	A	2014
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975025	KP975025	-	ncbi-curated-srlv	Small ruminant lentivirus	KI-23-Ov/SRLV/MKD	Macedonia	-	A	2014
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975026	KP975026	-	ncbi-curated-srlv	Small ruminant lentivirus	KI-24-Ov/SRLV/MKD	Macedonia	-	A	2014
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975027	KP975027	-	ncbi-curated-srlv	Small ruminant lentivirus	KU-01-Ov/SRLV/MKD	Macedonia	-	A	2013
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975028	KP975028	-	ncbi-curated-srlv	Small ruminant lentivirus	KU-04-Ov/SRLV/MKD	Macedonia	-	A	2014
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975029	KP975029	-	ncbi-curated-srlv	Small ruminant lentivirus	MB-01-Ov/SRLV/MKD	Macedonia	-	A	2014
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975030	KP975030	-	ncbi-curated-srlv	Small ruminant lentivirus	MB-02-Ov/SRLV/MKD	Macedonia	-	A	2014
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975031	KP975031	-	ncbi-curated-srlv	Small ruminant lentivirus	NE-01-Ov/SRLV/MKD	Macedonia	-	A	2011
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975032	KP975032	-	ncbi-curated-srlv	Small ruminant lentivirus	OH-04-Ov/SRLV/MKD	Macedonia	-	A	2013
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975033	KP975033	-	ncbi-curated-srlv	Small ruminant lentivirus	OH-07-Ov/SRLV/MKD	Macedonia	-	A	2013
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975034	KP975034	-	ncbi-curated-srlv	Small ruminant lentivirus	OH-09-Ov/SRLV/MKD	Macedonia	-	A	2014
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975035	KP975035	-	ncbi-curated-srlv	Small ruminant lentivirus	OH-10-Ov/SRLV/MKD	Macedonia	-	A	2014
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975036	KP975036	-	ncbi-curated-srlv	Small ruminant lentivirus	OH-11-Ov/SRLV/MKD	Macedonia	-	A	2014
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975037	KP975037	-	ncbi-curated-srlv	Small ruminant lentivirus	OH-13-Ov/SRLV/MKD	Macedonia	-	A	2014
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975038	KP975038	-	ncbi-curated-srlv	Small ruminant lentivirus	PP-01-Ov/SRLV/MKD	Macedonia	-	A	2014
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975039	KP975039	-	ncbi-curated-srlv	Small ruminant lentivirus	PP-04-Ov/SRLV/MKD	Macedonia	-	A	2014
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975040	KP975040	-	ncbi-curated-srlv	Small ruminant lentivirus	PP-05-Ov/SRLV/MKD	Macedonia	-	A	2014
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975041	KP975041	-	ncbi-curated-srlv	Small ruminant lentivirus	PP-08-Ov/SRLV/MKD	Macedonia	-	A	2014
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975042	KP975042	-	ncbi-curated-srlv	Small ruminant lentivirus	PP-09-Ov/SRLV/MKD	Macedonia	-	A	2014
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975043	KP975043	-	ncbi-curated-srlv	Small ruminant lentivirus	PP-10-Ov/SRLV/MKD	Macedonia	-	A	2014
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975044	KP975044	-	ncbi-curated-srlv	Small ruminant lentivirus	RE-01-Ov/SRLV/MKD	Macedonia	-	A	2014
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975045	KP975045	-	ncbi-curated-srlv	Small ruminant lentivirus	RE-03-Ov/SRLV/MKD	Macedonia	-	A	2014
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975058	KP975058	-	ncbi-curated-srlv	Small ruminant lentivirus	SR-01-Ov/SRLV/MKD	Macedonia	-	A	2013
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975059	KP975059	-	ncbi-curated-srlv	Small ruminant lentivirus	SR-07-Ov/SRLV/MKD	Macedonia	-	A	2013
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975060	KP975060	-	ncbi-curated-srlv	Small ruminant lentivirus	SR-08-Ov/SRLV/MKD	Macedonia	-	A	2013
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975061	KP975061	-	ncbi-curated-srlv	Small ruminant lentivirus	SR-09-Ov/SRLV/MKD	Macedonia	-	A	2013
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975062	KP975062	-	ncbi-curated-srlv	Small ruminant lentivirus	SR-10-Ov/SRLV/MKD	Macedonia	-	A	2013
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975063	KP975063	-	ncbi-curated-srlv	Small ruminant lentivirus	SR-11-Ov/SRLV/MKD	Macedonia	-	A	2013
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975064	KP975064	-	ncbi-curated-srlv	Small ruminant lentivirus	SR-15-Ov/SRLV/MKD	Macedonia	-	A	2013
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975065	KP975065	-	ncbi-curated-srlv	Small ruminant lentivirus	SvN-01-Ov/SRLV/MKD	Macedonia	-	A	2013
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975066	KP975066	-	ncbi-curated-srlv	Small ruminant lentivirus	SvN-02-Ov/SRLV/MKD	Macedonia	-	A	2014
alignment/AL_SRLV_A/member/ncbi-curated-srlv/KP975067	KP975067	-	ncbi-curated-srlv	Small ruminant lentivirus	SvN-04-Ov/SRLV/MKD	Macedonia	-	A	2014
