taxon	sequenceID	host	name	subgenus	scaffold	orientation
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_americanus_24379	Lepus_americanus_24379	Lepus_americanus	Lepus_americanus_24379	-	PVJM010020356.1	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_americanus_24415	Lepus_americanus_24415	Lepus_americanus	Lepus_americanus_24415	-	PVJM010026092.1	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_americanus_24442	Lepus_americanus_24442	Lepus_americanus	Lepus_americanus_24442	-	PVJM010185452.1	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_americanus_24467	Lepus_americanus_24467	Lepus_americanus	Lepus_americanus_24467	-	PVJM010020979.1	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_americanus_24477	Lepus_americanus_24477	Lepus_americanus	Lepus_americanus_24477	-	PVJM010004328.1	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_americanus_24487	Lepus_americanus_24487	Lepus_americanus	Lepus_americanus_24487	-	PVJM010018742.1	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_americanus_24497	Lepus_americanus_24497	Lepus_americanus	Lepus_americanus_24497	-	PVJM010121669.1	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_americanus_24510	Lepus_americanus_24510	Lepus_americanus	Lepus_americanus_24510	-	PVJM010058017.1	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_americanus_24539	Lepus_americanus_24539	Lepus_americanus	Lepus_americanus_24539	-	PVJM010301069.1	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_americanus_24580	Lepus_americanus_24580	Lepus_americanus	Lepus_americanus_24580	-	PVJM010063072.1	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_americanus_24595	Lepus_americanus_24595	Lepus_americanus	Lepus_americanus_24595	-	PVJM010035557.1	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_americanus_24656	Lepus_americanus_24656	Lepus_americanus	Lepus_americanus_24656	-	PVJM010331894.1	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_americanus_24707	Lepus_americanus_24707	Lepus_americanus	Lepus_americanus_24707	-	PVJM010315435.1	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_americanus_24723	Lepus_americanus_24723	Lepus_americanus	Lepus_americanus_24723	-	PVJM010001062.1	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_americanus_24757	Lepus_americanus_24757	Lepus_americanus	Lepus_americanus_24757	-	PVJM010083368.1	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_timidus_24038	Lepus_timidus_24038	Lepus_timidus	Lepus_timidus_24038	-	CM019675.1	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_timidus_24039	Lepus_timidus_24039	Lepus_timidus	Lepus_timidus_24039	-	VUAX01000538.1	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_timidus_24053	Lepus_timidus_24053	Lepus_timidus	Lepus_timidus_24053	-	CM019669.1	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_timidus_24067	Lepus_timidus_24067	Lepus_timidus	Lepus_timidus_24067	-	VUAX01000176.1	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_timidus_24141	Lepus_timidus_24141	Lepus_timidus	Lepus_timidus_24141	-	CM019673.1	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_timidus_24299	Lepus_timidus_24299	Lepus_timidus	Lepus_timidus_24299	-	CM019683.1	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_timidus_24312	Lepus_timidus_24312	Lepus_timidus	Lepus_timidus_24312	-	CM019680.1	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_timidus_24315	Lepus_timidus_24315	Lepus_timidus	Lepus_timidus_24315	-	CM019680.1	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_timidus_24334	Lepus_timidus_24334	Lepus_timidus	Lepus_timidus_24334	-	CM019672.1	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_timidus_24466	Lepus_timidus_24466	Lepus_timidus	Lepus_timidus_24466	-	CM019671.1	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_timidus_24471	Lepus_timidus_24471	Lepus_timidus	Lepus_timidus_24471	-	VUAX01000235.1	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_timidus_24562	Lepus_timidus_24562	Lepus_timidus	Lepus_timidus_24562	-	CM019682.1	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_timidus_24619	Lepus_timidus_24619	Lepus_timidus	Lepus_timidus_24619	-	VUAX01000176.1	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_timidus_24622	Lepus_timidus_24622	Lepus_timidus	Lepus_timidus_24622	-	VUAX01000098.1	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_timidus_24660	Lepus_timidus_24660	Lepus_timidus	Lepus_timidus_24660	-	CM019681.1	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_timidus_24676	Lepus_timidus_24676	Lepus_timidus	Lepus_timidus_24676	-	VUAX01000268.1	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_timidus_24714	Lepus_timidus_24714	Lepus_timidus	Lepus_timidus_24714	-	CM019675.1	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_timidus_24754	Lepus_timidus_24754	Lepus_timidus	Lepus_timidus_24754	-	CM019681.1	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_timidus_24771	Lepus_timidus_24771	Lepus_timidus	Lepus_timidus_24771	-	CM019669.1	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_timidus_24772	Lepus_timidus_24772	Lepus_timidus	Lepus_timidus_24772	-	CM019676.1	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Lepus_timidus_24777	Lepus_timidus_24777	Lepus_timidus	Lepus_timidus_24777	-	VUAX01000113.1	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24019	Oryctolagus_cuniculus_24019	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24019	-	chrUn0420	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24035	Oryctolagus_cuniculus_24035	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24035	-	chr18	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24079	Oryctolagus_cuniculus_24079	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24079	-	chrUn0227	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24144	Oryctolagus_cuniculus_24144	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24144	-	chr5	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24148	Oryctolagus_cuniculus_24148	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24148	-	chr17	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24151	Oryctolagus_cuniculus_24151	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24151	-	chrUn0002	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24171	Oryctolagus_cuniculus_24171	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24171	-	chr15	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24174	Oryctolagus_cuniculus_24174	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24174	-	chr12	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24184	Oryctolagus_cuniculus_24184	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24184	-	chr13	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24198	Oryctolagus_cuniculus_24198	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24198	-	chrUn0072	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24202	Oryctolagus_cuniculus_24202	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24202	-	chrUn0227	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24204	Oryctolagus_cuniculus_24204	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24204	-	chr2	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24207	Oryctolagus_cuniculus_24207	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24207	-	chrUn0451	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24251	Oryctolagus_cuniculus_24251	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24251	-	chrUn0514	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24260	Oryctolagus_cuniculus_24260	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24260	-	chr4	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24269	Oryctolagus_cuniculus_24269	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24269	-	chrUn0218	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24292	Oryctolagus_cuniculus_24292	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24292	-	chrUn0420	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24295	Oryctolagus_cuniculus_24295	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24295	-	chrUn1041	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24297	Oryctolagus_cuniculus_24297	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24297	-	chr12	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24353	Oryctolagus_cuniculus_24353	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24353	-	chr3	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24382	Oryctolagus_cuniculus_24382	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24382	-	chr1	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24391	Oryctolagus_cuniculus_24391	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24391	-	chrUn0187	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24406	Oryctolagus_cuniculus_24406	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24406	-	chr1	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24414	Oryctolagus_cuniculus_24414	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24414	-	chrX	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24474	Oryctolagus_cuniculus_24474	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24474	-	chrUn0420	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24478	Oryctolagus_cuniculus_24478	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24478	-	chrUn0054	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24506	Oryctolagus_cuniculus_24506	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24506	-	chrX	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24518	Oryctolagus_cuniculus_24518	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24518	-	chr21	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24544	Oryctolagus_cuniculus_24544	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24544	-	chrX	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24591	Oryctolagus_cuniculus_24591	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24591	-	chr18	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24598	Oryctolagus_cuniculus_24598	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24598	-	chr12	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24602	Oryctolagus_cuniculus_24602	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24602	-	chrUn0113	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24615	Oryctolagus_cuniculus_24615	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24615	-	chr13	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24658	Oryctolagus_cuniculus_24658	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24658	-	chr5	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24663	Oryctolagus_cuniculus_24663	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24663	-	chr18	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24664	Oryctolagus_cuniculus_24664	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24664	-	chrUn0280	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24681	Oryctolagus_cuniculus_24681	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24681	-	chr12	+
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24738	Oryctolagus_cuniculus_24738	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24738	-	chr7	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24773	Oryctolagus_cuniculus_24773	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24773	-	chrUn0218	-
alignment/AL_UNC_RELIK_Gag/member/fasta-digs-erv/Oryctolagus_cuniculus_24790	Oryctolagus_cuniculus_24790	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24790	-	chrUn0014	+
