taxon	sequenceID	host	name	subgenus	scaffold	orientation
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24279	Lepus_americanus_24279	Lepus_americanus	Lepus_americanus_24279	-	PVJM010037697.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24318	Lepus_americanus_24318	Lepus_americanus	Lepus_americanus_24318	-	PVJM010247098.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24320	Lepus_americanus_24320	Lepus_americanus	Lepus_americanus_24320	-	PVJM010103373.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24327	Lepus_americanus_24327	Lepus_americanus	Lepus_americanus_24327	-	PVJM010020826.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24338	Lepus_americanus_24338	Lepus_americanus	Lepus_americanus_24338	-	PVJM010008852.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24340	Lepus_americanus_24340	Lepus_americanus	Lepus_americanus_24340	-	PVJM010397540.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24379	Lepus_americanus_24379	Lepus_americanus	Lepus_americanus_24379	-	PVJM010020356.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24384	Lepus_americanus_24384	Lepus_americanus	Lepus_americanus_24384	-	PVJM010067152.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24387	Lepus_americanus_24387	Lepus_americanus	Lepus_americanus_24387	-	PVJM010034212.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24394	Lepus_americanus_24394	Lepus_americanus	Lepus_americanus_24394	-	PVJM010035190.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24400	Lepus_americanus_24400	Lepus_americanus	Lepus_americanus_24400	-	PVJM010086741.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24407	Lepus_americanus_24407	Lepus_americanus	Lepus_americanus_24407	-	PVJM010127727.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24421	Lepus_americanus_24421	Lepus_americanus	Lepus_americanus_24421	-	PVJM010033849.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24423	Lepus_americanus_24423	Lepus_americanus	Lepus_americanus_24423	-	PVJM010093631.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24436	Lepus_americanus_24436	Lepus_americanus	Lepus_americanus_24436	-	PVJM010046232.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24437	Lepus_americanus_24437	Lepus_americanus	Lepus_americanus_24437	-	PVJM010449426.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24440	Lepus_americanus_24440	Lepus_americanus	Lepus_americanus_24440	-	PVJM010048545.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24442	Lepus_americanus_24442	Lepus_americanus	Lepus_americanus_24442	-	PVJM010185452.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24447	Lepus_americanus_24447	Lepus_americanus	Lepus_americanus_24447	-	PVJM010011234.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24463	Lepus_americanus_24463	Lepus_americanus	Lepus_americanus_24463	-	PVJM010013491.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24464	Lepus_americanus_24464	Lepus_americanus	Lepus_americanus_24464	-	PVJM010106238.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24477	Lepus_americanus_24477	Lepus_americanus	Lepus_americanus_24477	-	PVJM010004328.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24494	Lepus_americanus_24494	Lepus_americanus	Lepus_americanus_24494	-	PVJM010056013.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24495	Lepus_americanus_24495	Lepus_americanus	Lepus_americanus_24495	-	PVJM010004564.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24503	Lepus_americanus_24503	Lepus_americanus	Lepus_americanus_24503	-	PVJM010069504.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24510	Lepus_americanus_24510	Lepus_americanus	Lepus_americanus_24510	-	PVJM010058017.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24528	Lepus_americanus_24528	Lepus_americanus	Lepus_americanus_24528	-	PVJM010003728.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24530	Lepus_americanus_24530	Lepus_americanus	Lepus_americanus_24530	-	PVJM010010882.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24534	Lepus_americanus_24534	Lepus_americanus	Lepus_americanus_24534	-	PVJM010007266.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24546	Lepus_americanus_24546	Lepus_americanus	Lepus_americanus_24546	-	PVJM010043866.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24557	Lepus_americanus_24557	Lepus_americanus	Lepus_americanus_24557	-	PVJM010053334.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24566	Lepus_americanus_24566	Lepus_americanus	Lepus_americanus_24566	-	PVJM010054085.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24571	Lepus_americanus_24571	Lepus_americanus	Lepus_americanus_24571	-	PVJM010000877.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24576	Lepus_americanus_24576	Lepus_americanus	Lepus_americanus_24576	-	PVJM010378083.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24582	Lepus_americanus_24582	Lepus_americanus	Lepus_americanus_24582	-	PVJM010026269.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24604	Lepus_americanus_24604	Lepus_americanus	Lepus_americanus_24604	-	PVJM010053903.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24610	Lepus_americanus_24610	Lepus_americanus	Lepus_americanus_24610	-	PVJM010032561.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24632	Lepus_americanus_24632	Lepus_americanus	Lepus_americanus_24632	-	PVJM010135616.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24648	Lepus_americanus_24648	Lepus_americanus	Lepus_americanus_24648	-	PVJM010056499.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24652	Lepus_americanus_24652	Lepus_americanus	Lepus_americanus_24652	-	PVJM010066416.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24657	Lepus_americanus_24657	Lepus_americanus	Lepus_americanus_24657	-	PVJM010400464.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24682	Lepus_americanus_24682	Lepus_americanus	Lepus_americanus_24682	-	PVJM010301896.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24688	Lepus_americanus_24688	Lepus_americanus	Lepus_americanus_24688	-	PVJM010403283.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24704	Lepus_americanus_24704	Lepus_americanus	Lepus_americanus_24704	-	PVJM010029544.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24712	Lepus_americanus_24712	Lepus_americanus	Lepus_americanus_24712	-	PVJM010022642.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24721	Lepus_americanus_24721	Lepus_americanus	Lepus_americanus_24721	-	PVJM010062494.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24736	Lepus_americanus_24736	Lepus_americanus	Lepus_americanus_24736	-	PVJM010109483.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24751	Lepus_americanus_24751	Lepus_americanus	Lepus_americanus_24751	-	PVJM010079287.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24756	Lepus_americanus_24756	Lepus_americanus	Lepus_americanus_24756	-	PVJM010016500.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24765	Lepus_americanus_24765	Lepus_americanus	Lepus_americanus_24765	-	PVJM010017954.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24788	Lepus_americanus_24788	Lepus_americanus	Lepus_americanus_24788	-	PVJM010324702.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_americanus_24789	Lepus_americanus_24789	Lepus_americanus	Lepus_americanus_24789	-	PVJM010013136.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24017	Lepus_timidus_24017	Lepus_timidus	Lepus_timidus_24017	-	CM019670.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24026	Lepus_timidus_24026	Lepus_timidus	Lepus_timidus_24026	-	CM019671.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24047	Lepus_timidus_24047	Lepus_timidus	Lepus_timidus_24047	-	CM019681.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24048	Lepus_timidus_24048	Lepus_timidus	Lepus_timidus_24048	-	CM019690.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24067	Lepus_timidus_24067	Lepus_timidus	Lepus_timidus_24067	-	VUAX01000176.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24076	Lepus_timidus_24076	Lepus_timidus	Lepus_timidus_24076	-	CM019670.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24086	Lepus_timidus_24086	Lepus_timidus	Lepus_timidus_24086	-	CM019669.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24100	Lepus_timidus_24100	Lepus_timidus	Lepus_timidus_24100	-	CM019683.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24101	Lepus_timidus_24101	Lepus_timidus	Lepus_timidus_24101	-	CM019681.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24120	Lepus_timidus_24120	Lepus_timidus	Lepus_timidus_24120	-	CM019679.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24123	Lepus_timidus_24123	Lepus_timidus	Lepus_timidus_24123	-	CM019670.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24124	Lepus_timidus_24124	Lepus_timidus	Lepus_timidus_24124	-	CM019670.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24126	Lepus_timidus_24126	Lepus_timidus	Lepus_timidus_24126	-	CM019682.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24128	Lepus_timidus_24128	Lepus_timidus	Lepus_timidus_24128	-	CM019683.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24141	Lepus_timidus_24141	Lepus_timidus	Lepus_timidus_24141	-	CM019673.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24158	Lepus_timidus_24158	Lepus_timidus	Lepus_timidus_24158	-	CM019676.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24172	Lepus_timidus_24172	Lepus_timidus	Lepus_timidus_24172	-	CM019670.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24187	Lepus_timidus_24187	Lepus_timidus	Lepus_timidus_24187	-	CM019681.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24189	Lepus_timidus_24189	Lepus_timidus	Lepus_timidus_24189	-	CM019676.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24199	Lepus_timidus_24199	Lepus_timidus	Lepus_timidus_24199	-	CM019677.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24232	Lepus_timidus_24232	Lepus_timidus	Lepus_timidus_24232	-	CM019690.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24235	Lepus_timidus_24235	Lepus_timidus	Lepus_timidus_24235	-	VUAX01000388.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24241	Lepus_timidus_24241	Lepus_timidus	Lepus_timidus_24241	-	CM019682.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24242	Lepus_timidus_24242	Lepus_timidus	Lepus_timidus_24242	-	CM019672.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24253	Lepus_timidus_24253	Lepus_timidus	Lepus_timidus_24253	-	CM019675.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24285	Lepus_timidus_24285	Lepus_timidus	Lepus_timidus_24285	-	CM019682.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24299	Lepus_timidus_24299	Lepus_timidus	Lepus_timidus_24299	-	CM019683.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24303	Lepus_timidus_24303	Lepus_timidus	Lepus_timidus_24303	-	CM019682.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24312	Lepus_timidus_24312	Lepus_timidus	Lepus_timidus_24312	-	CM019680.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24315	Lepus_timidus_24315	Lepus_timidus	Lepus_timidus_24315	-	CM019680.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24325	Lepus_timidus_24325	Lepus_timidus	Lepus_timidus_24325	-	CM019670.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24333	Lepus_timidus_24333	Lepus_timidus	Lepus_timidus_24333	-	VUAX01000333.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24341	Lepus_timidus_24341	Lepus_timidus	Lepus_timidus_24341	-	VUAX01003350.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24350	Lepus_timidus_24350	Lepus_timidus	Lepus_timidus_24350	-	CM019683.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24372	Lepus_timidus_24372	Lepus_timidus	Lepus_timidus_24372	-	CM019685.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24398	Lepus_timidus_24398	Lepus_timidus	Lepus_timidus_24398	-	CM019670.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24413	Lepus_timidus_24413	Lepus_timidus	Lepus_timidus_24413	-	CM019682.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24426	Lepus_timidus_24426	Lepus_timidus	Lepus_timidus_24426	-	VUAX01000325.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24432	Lepus_timidus_24432	Lepus_timidus	Lepus_timidus_24432	-	CM019675.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24448	Lepus_timidus_24448	Lepus_timidus	Lepus_timidus_24448	-	CM019681.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24452	Lepus_timidus_24452	Lepus_timidus	Lepus_timidus_24452	-	CM019671.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24458	Lepus_timidus_24458	Lepus_timidus	Lepus_timidus_24458	-	CM019690.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24475	Lepus_timidus_24475	Lepus_timidus	Lepus_timidus_24475	-	CM019676.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24486	Lepus_timidus_24486	Lepus_timidus	Lepus_timidus_24486	-	CM019678.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24502	Lepus_timidus_24502	Lepus_timidus	Lepus_timidus_24502	-	CM019672.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24536	Lepus_timidus_24536	Lepus_timidus	Lepus_timidus_24536	-	CM019670.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24548	Lepus_timidus_24548	Lepus_timidus	Lepus_timidus_24548	-	CM019671.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24597	Lepus_timidus_24597	Lepus_timidus	Lepus_timidus_24597	-	CM019670.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24621	Lepus_timidus_24621	Lepus_timidus	Lepus_timidus_24621	-	CM019669.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24622	Lepus_timidus_24622	Lepus_timidus	Lepus_timidus_24622	-	VUAX01000098.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24626	Lepus_timidus_24626	Lepus_timidus	Lepus_timidus_24626	-	CM019684.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24633	Lepus_timidus_24633	Lepus_timidus	Lepus_timidus_24633	-	CM019670.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24660	Lepus_timidus_24660	Lepus_timidus	Lepus_timidus_24660	-	CM019681.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24667	Lepus_timidus_24667	Lepus_timidus	Lepus_timidus_24667	-	CM019679.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24708	Lepus_timidus_24708	Lepus_timidus	Lepus_timidus_24708	-	VUAX01000529.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24713	Lepus_timidus_24713	Lepus_timidus	Lepus_timidus_24713	-	CM019679.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24754	Lepus_timidus_24754	Lepus_timidus	Lepus_timidus_24754	-	CM019681.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24771	Lepus_timidus_24771	Lepus_timidus	Lepus_timidus_24771	-	CM019669.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24772	Lepus_timidus_24772	Lepus_timidus	Lepus_timidus_24772	-	CM019676.1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24776	Lepus_timidus_24776	Lepus_timidus	Lepus_timidus_24776	-	CM019672.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Lepus_timidus_24783	Lepus_timidus_24783	Lepus_timidus	Lepus_timidus_24783	-	CM019670.1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24019	Oryctolagus_cuniculus_24019	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24019	-	chrUn0420	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24021	Oryctolagus_cuniculus_24021	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24021	-	chrUn0135	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24025	Oryctolagus_cuniculus_24025	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24025	-	chr13	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24029	Oryctolagus_cuniculus_24029	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24029	-	chr11	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24030	Oryctolagus_cuniculus_24030	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24030	-	chr1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24032	Oryctolagus_cuniculus_24032	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24032	-	chr2	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24034	Oryctolagus_cuniculus_24034	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24034	-	chr8	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24049	Oryctolagus_cuniculus_24049	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24049	-	chr14	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24060	Oryctolagus_cuniculus_24060	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24060	-	chr12	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24065	Oryctolagus_cuniculus_24065	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24065	-	chr3	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24073	Oryctolagus_cuniculus_24073	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24073	-	chrUn0007	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24079	Oryctolagus_cuniculus_24079	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24079	-	chrUn0227	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24095	Oryctolagus_cuniculus_24095	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24095	-	chr13	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24103	Oryctolagus_cuniculus_24103	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24103	-	chr14	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24115	Oryctolagus_cuniculus_24115	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24115	-	chr2	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24119	Oryctolagus_cuniculus_24119	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24119	-	chrUn0058	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24139	Oryctolagus_cuniculus_24139	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24139	-	chr15	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24144	Oryctolagus_cuniculus_24144	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24144	-	chr5	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24162	Oryctolagus_cuniculus_24162	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24162	-	chr11	+
