taxon	sequenceID	pubmed_id	source	name	isolate	country	subtype	genotype	collection_year
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454275	AY454275	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5686	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454276	AY454276	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5690	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454280	AY454280	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5700	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454281	AY454281	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5705	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454282	AY454282	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5717	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454283	AY454283	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5720	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454284	AY454284	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5721	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454285	AY454285	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5723	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454286	AY454286	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5731	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454288	AY454288	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5775	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454289	AY454289	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5776	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-refseqs-srlv/AY900630	AY900630	-	ncbi-refseqs-srlv	Caprine arthritis encephalitis virus	gansu	China	1	B	1992
alignment/AL_SRLV_B/member/ncbi-refseqs-srlv/FJ195346	FJ195346	19339126	ncbi-refseqs-srlv	Caprine arthritis encephalitis virus Ov496	496	Spain	1	B	2004
alignment/AL_SRLV_B/member/ncbi-refseqs-srlv/GU120138	GU120138	22566005	ncbi-refseqs-srlv	Caprine arthritis encephalitis virus	Shanxi	China	1	B	2009
alignment/AL_SRLV_B/member/ncbi-refseqs-srlv/HM210570	HM210570	20932787	ncbi-refseqs-srlv	Small ruminant lentivirus	FESC-752	Mexico	-	B	2004
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JQ610956	JQ610956	23022680	ncbi-curated-srlv	Small ruminant lentivirus	1-107g	Slovenia	1	B	2008
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JQ610957	JQ610957	23022680	ncbi-curated-srlv	Small ruminant lentivirus	1-108g	Slovenia	1	B	2008
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JQ610958	JQ610958	23022680	ncbi-curated-srlv	Small ruminant lentivirus	1-110g	Slovenia	1	B	2008
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JQ610959	JQ610959	23022680	ncbi-curated-srlv	Small ruminant lentivirus	1-111g	Slovenia	1	B	2008
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JQ610960	JQ610960	23022680	ncbi-curated-srlv	Small ruminant lentivirus	1-112g	Slovenia	1	B	2008
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JQ610961	JQ610961	23022680	ncbi-curated-srlv	Small ruminant lentivirus	1-113g	Slovenia	1	B	2008
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JQ610962	JQ610962	23022680	ncbi-curated-srlv	Small ruminant lentivirus	1-114g	Slovenia	1	B	2008
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JQ610963	JQ610963	23022680	ncbi-curated-srlv	Small ruminant lentivirus	1-24g	Slovenia	1	B	2008
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JQ610964	JQ610964	23022680	ncbi-curated-srlv	Small ruminant lentivirus	1-32g	Slovenia	1	B	2008
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JQ610965	JQ610965	23022680	ncbi-curated-srlv	Small ruminant lentivirus	1-38g	Slovenia	1	B	2008
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JQ610966	JQ610966	23022680	ncbi-curated-srlv	Small ruminant lentivirus	1-43g	Slovenia	1	B	2008
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JQ610967	JQ610967	23022680	ncbi-curated-srlv	Small ruminant lentivirus	1-65g	Slovenia	1	B	2008
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JQ610968	JQ610968	23022680	ncbi-curated-srlv	Small ruminant lentivirus	1-66g	Slovenia	1	B	2008
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JQ610969	JQ610969	23022680	ncbi-curated-srlv	Small ruminant lentivirus	1-77g	Slovenia	1	B	2008
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JQ610970	JQ610970	23022680	ncbi-curated-srlv	Small ruminant lentivirus	1-87g	Slovenia	1	B	2008
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JQ610971	JQ610971	23022680	ncbi-curated-srlv	Small ruminant lentivirus	1-90g	Slovenia	1	B	2008
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JQ610972	JQ610972	23022680	ncbi-curated-srlv	Small ruminant lentivirus	1-96g	Slovenia	1	B	2008
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JQ610973	JQ610973	23022680	ncbi-curated-srlv	Small ruminant lentivirus	1-99g	Slovenia	1	B	2008
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JQ610974	JQ610974	23022680	ncbi-curated-srlv	Small ruminant lentivirus	2-3g	Slovenia	1	B	2008
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JQ610975	JQ610975	23022680	ncbi-curated-srlv	Small ruminant lentivirus	2-90g	Slovenia	1	B	2008
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JQ610976	JQ610976	23022680	ncbi-curated-srlv	Small ruminant lentivirus	37-53g	Slovenia	1	B	2011
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JQ610977	JQ610977	23022680	ncbi-curated-srlv	Small ruminant lentivirus	37-59g	Slovenia	1	B	2011
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JQ610978	JQ610978	23022680	ncbi-curated-srlv	Small ruminant lentivirus	37-25g	Slovenia	1	B	2011
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JQ610979	JQ610979	23022680	ncbi-curated-srlv	Small ruminant lentivirus	37-63g	Slovenia	1	B	2011
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JQ610980	JQ610980	23022680	ncbi-curated-srlv	Small ruminant lentivirus	37-70g	Slovenia	1	B	2011
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JQ610981	JQ610981	23022680	ncbi-curated-srlv	Small ruminant lentivirus	37-85g	Slovenia	1	B	2011
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JQ610982	JQ610982	23022680	ncbi-curated-srlv	Small ruminant lentivirus	37-20g	Slovenia	1	B	2011
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JQ610983	JQ610983	23022680	ncbi-curated-srlv	Small ruminant lentivirus	37-31g	Slovenia	1	B	2011
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JQ610984	JQ610984	23022680	ncbi-curated-srlv	Small ruminant lentivirus	37-43g	Slovenia	1	B	2011
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JQ610985	JQ610985	23022680	ncbi-curated-srlv	Small ruminant lentivirus	37-61g	Slovenia	1	B	2011
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JQ610986	JQ610986	23022680	ncbi-curated-srlv	Small ruminant lentivirus	37-65g	Slovenia	1	B	2011
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JQ610987	JQ610987	23022680	ncbi-curated-srlv	Small ruminant lentivirus	37-66g	Slovenia	1	B	2011
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KJ641401	KJ641401	25462356	ncbi-curated-srlv	Small ruminant lentivirus	3-23	Canada	-	B	2011
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KJ641403	KJ641403	25462356	ncbi-curated-srlv	Small ruminant lentivirus	3-21	Canada	-	B	2011
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KJ641404	KJ641404	25462356	ncbi-curated-srlv	Small ruminant lentivirus	3-27	Canada	-	B	2011
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KJ641405	KJ641405	25462356	ncbi-curated-srlv	Small ruminant lentivirus	4-40	Canada	-	B	2011
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KJ641409	KJ641409	25462356	ncbi-curated-srlv	Small ruminant lentivirus	5-13	Canada	-	B	2011
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KJ641411	KJ641411	25462356	ncbi-curated-srlv	Small ruminant lentivirus	11-18	Canada	-	B	2011
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KJ641412	KJ641412	25462356	ncbi-curated-srlv	Small ruminant lentivirus	4-12	Canada	-	B	2011
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KJ641413	KJ641413	25462356	ncbi-curated-srlv	Small ruminant lentivirus	16-24	Canada	-	B	2011
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KP974989	KP974989	-	ncbi-curated-srlv	Small ruminant lentivirus	BO-01-Kz/SRLV/MKD	Macedonia	-	B	2014
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KP974990	KP974990	-	ncbi-curated-srlv	Small ruminant lentivirus	BO-02-Kz/SRLV/MKD	Macedonia	-	B	2014
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KP974991	KP974991	-	ncbi-curated-srlv	Small ruminant lentivirus	BO-03-Kz/SRLV/MKD	Macedonia	-	B	2014
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KP974992	KP974992	-	ncbi-curated-srlv	Small ruminant lentivirus	BO-05-Kz/SRLV/MKD	Macedonia	-	B	2014
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KP974993	KP974993	-	ncbi-curated-srlv	Small ruminant lentivirus	BO-07-Kz/SRLV/MKD	Macedonia	-	B	2014
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KP974994	KP974994	-	ncbi-curated-srlv	Small ruminant lentivirus	BO-08-Kz/SRLV/MKD	Macedonia	-	B	2014
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KP975046	KP975046	-	ncbi-curated-srlv	Small ruminant lentivirus	SK-03-Kz/SRLV/MKD	Macedonia	-	B	2013
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KP975047	KP975047	-	ncbi-curated-srlv	Small ruminant lentivirus	SK-05-Kz/SRLV/MKD	Macedonia	-	B	2013
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KP975048	KP975048	-	ncbi-curated-srlv	Small ruminant lentivirus	SK-07-Kz/SRLV/MKD	Macedonia	-	B	2013
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KP975049	KP975049	-	ncbi-curated-srlv	Small ruminant lentivirus	SK-08-Kz/SRLV/MKD	Macedonia	-	B	2013
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KP975050	KP975050	-	ncbi-curated-srlv	Small ruminant lentivirus	SK-10-Kz/SRLV/MKD	Macedonia	-	B	2013
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KP975051	KP975051	-	ncbi-curated-srlv	Small ruminant lentivirus	SK-12-Kz/SRLV/MKD	Macedonia	-	B	2013
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KP975052	KP975052	-	ncbi-curated-srlv	Small ruminant lentivirus	SK-14-Kz/SRLV/MKD	Macedonia	-	B	2013
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KP975053	KP975053	-	ncbi-curated-srlv	Small ruminant lentivirus	SK-15-Kz/SRLV/MKD	Macedonia	-	B	2013
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KP975054	KP975054	-	ncbi-curated-srlv	Small ruminant lentivirus	SK-16-Kz/SRLV/MKD	Macedonia	-	B	2013
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KP975055	KP975055	-	ncbi-curated-srlv	Small ruminant lentivirus	SK-19-Kz/SRLV/MKD	Macedonia	-	B	2013
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KP975056	KP975056	-	ncbi-curated-srlv	Small ruminant lentivirus	SK-20-Kz/SRLV/MKD	Macedonia	-	B	2013
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KP975057	KP975057	-	ncbi-curated-srlv	Small ruminant lentivirus	SK-23-Ov/SRLV/MKD	Macedonia	-	B	2013
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KT214469	KT214469	-	ncbi-curated-srlv	Caprine arthritis encephalitis virus	Sichuan	China	1	B	1993
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KT749878	KT749878	-	ncbi-curated-srlv	Caprine arthritis encephalitis virus	Shandong	China	1	B	1993
alignment/AL_SRLV_B/member/ncbi-refseqs-srlv/KT749879	KT749879	-	ncbi-refseqs-srlv	Caprine arthritis encephalitis virus	Shaanxi	China	1	B	1993
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KT749880	KT749880	-	ncbi-curated-srlv	Caprine arthritis encephalitis virus	guizhou	China	1	B	-
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KT749881	KT749881	-	ncbi-curated-srlv	Caprine arthritis encephalitis virus	gs-35V	China	1	B	-
alignment/AL_SRLV_B/member/ncbi-curated-srlv/MG554402	MG554402	-	ncbi-curated-srlv	Small ruminant lentivirus	SRLV001	Italy	1	B	-
alignment/AL_SRLV_B/member/ncbi-curated-srlv/MG554410	MG554410	-	ncbi-curated-srlv	Small ruminant lentivirus	SRLV010	Italy	1	B	-
alignment/AL_SRLV_B/member/ncbi-curated-srlv/MG554411	MG554411	-	ncbi-curated-srlv	Small ruminant lentivirus	SRLV014	Italy	1	B	-
alignment/AL_SRLV_B/member/ncbi-curated-srlv/MG554412	MG554412	-	ncbi-curated-srlv	Small ruminant lentivirus	SRLV016	Italy	1	B	-
alignment/AL_SRLV_B/member/ncbi-curated-srlv/MG554413	MG554413	-	ncbi-curated-srlv	Small ruminant lentivirus	SRLV017	Italy	1	B	-
alignment/AL_SRLV_B/member/ncbi-curated-srlv/MG554414	MG554414	-	ncbi-curated-srlv	Small ruminant lentivirus	SRLV020	Italy	1	B	-
alignment/AL_SRLV_B/member/ncbi-curated-srlv/MH374288	MH374288	-	ncbi-curated-srlv	Small ruminant lentivirus	SRLV042	Italy	1	B	2017
alignment/AL_SRLV_B/member/ncbi-curated-srlv/MH374289	MH374289	-	ncbi-curated-srlv	Small ruminant lentivirus	SRLV_Taccone	Italy	1	B	-
alignment/AL_SRLV_B/member/ncbi-curated-srlv/MH374290	MH374290	-	ncbi-curated-srlv	Small ruminant lentivirus	SRLV_To1.89	Italy	1	B	1989
alignment/AL_SRLV_B/member/ncbi-curated-srlv/MH936674	MH936674	-	ncbi-curated-srlv	Small ruminant lentivirus	BRMG CNPC	Italy	1	B	2015
alignment/AL_SRLV_B/member/ncbi-curated-srlv/MH936675	MH936675	-	ncbi-curated-srlv	Small ruminant lentivirus	BRRN_CNPC	Italy	1	B	2015
alignment/AL_SRLV_B/member/ncbi-curated-srlv/MN784765	MN784765	32138297	ncbi-curated-srlv	Small ruminant lentivirus	WV.12.3_Goat.BEL	Belgium	-	B	2016
alignment/AL_SRLV_B/member/ncbi-curated-srlv/MN784768	MN784768	32138297	ncbi-curated-srlv	Small ruminant lentivirus	WV.3.2_Goat.BEL	Belgium	-	B	2015
alignment/AL_SRLV_B/member/ncbi-curated-srlv/MN784770	MN784770	32138297	ncbi-curated-srlv	Small ruminant lentivirus	VB.5.6_Goat.BEL	Belgium	-	B	2015
alignment/AL_SRLV_B/member/ncbi-curated-srlv/MN784781	MN784781	32138297	ncbi-curated-srlv	Small ruminant lentivirus	LB.2.3_Goat.BEL	Belgium	-	B	2015
alignment/AL_SRLV_B/member/ncbi-curated-srlv/MN784783	MN784783	32138297	ncbi-curated-srlv	Small ruminant lentivirus	H.2.6_Goat.BEL	Belgium	-	B	2015
alignment/AL_SRLV_B/member/ncbi-refseqs-srlv/NC_001463	NC_001463	2171210	ncbi-refseqs-srlv	Caprine arthritis encephalitis virus	-	United States	1	B	1974
